                                                       
{'loss': 7.3579, 'grad_norm': 1.4234747886657715, 'learning_rate': 0.0001455901203190861, 'epoch': 0.0}
{'loss': 6.2627, 'grad_norm': 2.485196352005005, 'learning_rate': 0.00042002863787331783, 'epoch': 2.99}
{'loss': 6.1361, 'grad_norm': 2.938507080078125, 'learning_rate': 0.00041999633744191096, 'epoch': 2.99}
{'loss': 6.1651, 'grad_norm': 2.59912109375, 'learning_rate': 0.00041996403189916017, 'epoch': 2.99}
{'loss': 6.245, 'grad_norm': 2.467661142349243, 'learning_rate': 0.0004199317212462041, 'epoch': 2.99}
{'loss': 6.2084, 'grad_norm': 2.6985511779785156, 'learning_rate': 0.000419899405484182, 'epoch': 2.99}
{'loss': 6.3433, 'grad_norm': 2.7848198413848877, 'learning_rate': 0.00041986708461423287, 'epoch': 2.99}
{'loss': 6.3161, 'grad_norm': 2.3073947429656982, 'learning_rate': 0.00041983475863749604, 'epoch': 2.99}
{'loss': 6.2672, 'grad_norm': 2.6933085918426514, 'learning_rate': 0.00041980242755511115, 'epoch': 2.99}
{'loss': 6.2481, 'grad_norm': 2.800495147705078, 'learning_rate': 0.000419770091368218, 'epoch': 2.99}
{'loss': 6.1973, 'grad_norm': 2.8597753047943115, 'learning_rate': 0.00041973775007795634, 'epoch': 2.99}
{'loss': 6.2823, 'grad_norm': 3.2975356578826904, 'learning_rate': 0.0004197054036854662, 'epoch': 2.99}
{'loss': 6.1541, 'grad_norm': 2.7458252906799316, 'learning_rate': 0.00041967305219188804, 'epoch': 2.99}
{'loss': 6.1711, 'grad_norm': 2.922464609146118, 'learning_rate': 0.0004196406955983622, 'epoch': 2.99}
{'loss': 6.2046, 'grad_norm': 2.712693929672241, 'learning_rate': 0.00041960833390602926, 'epoch': 2.99}
{'loss': 6.2768, 'grad_norm': 2.971832036972046, 'learning_rate': 0.0004195759671160301, 'epoch': 3.0}
{'loss': 6.2114, 'grad_norm': 2.9508893489837646, 'learning_rate': 0.00041954359522950564, 'epoch': 3.0}
{'loss': 6.2253, 'grad_norm': 2.6360955238342285, 'learning_rate': 0.0004195112182475971, 'epoch': 3.0}
{'loss': 6.2502, 'grad_norm': 2.5800271034240723, 'learning_rate': 0.0004194788361714457, 'epoch': 3.0}
{'loss': 6.1897, 'grad_norm': 2.7338218688964844, 'learning_rate': 0.00041944644900219303, 'epoch': 3.0}
{'loss': 6.2066, 'grad_norm': 2.6037518978118896, 'learning_rate': 0.0004194140567409809, 'epoch': 3.0}
{'loss': 6.2623, 'grad_norm': 2.618940830230713, 'learning_rate': 0.00041938165938895097, 'epoch': 3.0}
{'loss': 6.2703, 'grad_norm': 2.9038028717041016, 'learning_rate': 0.0004193492569472454, 'epoch': 3.0}
{'loss': 6.3136, 'grad_norm': 2.7183725833892822, 'learning_rate': 0.0004193168494170065, 'epoch': 3.0}
{'loss': 6.2933, 'grad_norm': 2.854698419570923, 'learning_rate': 0.0004192844367993766, 'epoch': 3.0}
{'loss': 6.1642, 'grad_norm': 2.8036203384399414, 'learning_rate': 0.00041925201909549824, 'epoch': 3.0}
{'loss': 6.139, 'grad_norm': 3.097256660461426, 'learning_rate': 0.0004192195963065144, 'epoch': 3.0}
{'loss': 6.1509, 'grad_norm': 2.7965855598449707, 'learning_rate': 0.0004191871684335677, 'epoch': 3.0}
{'loss': 6.0875, 'grad_norm': 2.7316675186157227, 'learning_rate': 0.0004191547354778017, 'epoch': 3.0}
{'loss': 6.1387, 'grad_norm': 2.495771884918213, 'learning_rate': 0.0004191222974403594, 'epoch': 3.0}
{'loss': 6.1512, 'grad_norm': 2.409292697906494, 'learning_rate': 0.00041908985432238436, 'epoch': 3.0}
{'loss': 6.1632, 'grad_norm': 2.9842824935913086, 'learning_rate': 0.00041905740612502025, 'epoch': 3.0}
{'loss': 6.2331, 'grad_norm': 3.2517004013061523, 'learning_rate': 0.0004190249528494109, 'epoch': 3.01}
{'loss': 6.211, 'grad_norm': 7.830565452575684, 'learning_rate': 0.00041899249449670034, 'epoch': 3.01}
{'loss': 6.2618, 'grad_norm': 2.8197879791259766, 'learning_rate': 0.0004189600310680329, 'epoch': 3.01}
{'loss': 6.1595, 'grad_norm': 2.704791307449341, 'learning_rate': 0.00041892756256455276, 'epoch': 3.01}
{'loss': 6.1007, 'grad_norm': 3.0505800247192383, 'learning_rate': 0.00041889508898740476, 'epoch': 3.01}
{'loss': 6.2502, 'grad_norm': 2.953545093536377, 'learning_rate': 0.00041886261033773336, 'epoch': 3.01}
{'loss': 6.1192, 'grad_norm': 2.9422519207000732, 'learning_rate': 0.0004188301266166837, 'epoch': 3.01}
{'loss': 6.2224, 'grad_norm': 2.5295310020446777, 'learning_rate': 0.0004187976378254007, 'epoch': 3.01}
{'loss': 6.1223, 'grad_norm': 2.8591248989105225, 'learning_rate': 0.00041876514396502966, 'epoch': 3.01}
{'loss': 6.1656, 'grad_norm': 2.872220277786255, 'learning_rate': 0.0004187326450367162, 'epoch': 3.01}
{'loss': 6.0622, 'grad_norm': 2.6567227840423584, 'learning_rate': 0.00041870014104160584, 'epoch': 3.01}
{'loss': 6.221, 'grad_norm': 2.835707902908325, 'learning_rate': 0.0004186676319808445, 'epoch': 3.01}
{'loss': 6.1156, 'grad_norm': 2.9136087894439697, 'learning_rate': 0.000418635117855578, 'epoch': 3.01}
{'loss': 6.2091, 'grad_norm': 2.6938748359680176, 'learning_rate': 0.0004186025986669526, 'epoch': 3.01}
{'loss': 6.1858, 'grad_norm': 3.594257354736328, 'learning_rate': 0.00041857007441611465, 'epoch': 3.01}
{'loss': 6.2041, 'grad_norm': 2.955594539642334, 'learning_rate': 0.0004185375451042107, 'epoch': 3.01}
{'loss': 6.1833, 'grad_norm': 2.915011405944824, 'learning_rate': 0.0004185050107323874, 'epoch': 3.01}
{'eval_loss': 6.18466329574585, 'eval_runtime': 49.9791, 'eval_samples_per_second': 20.008, 'eval_steps_per_second': 5.002, 'epoch': 3.01}
{'loss': 6.2252, 'grad_norm': 2.965831995010376, 'learning_rate': 0.0004184724713017918, 'epoch': 3.02}
{'loss': 6.2402, 'grad_norm': 2.5294642448425293, 'learning_rate': 0.0004184399268135707, 'epoch': 3.02}
{'loss': 6.2188, 'grad_norm': 2.6115739345550537, 'learning_rate': 0.00041840737726887156, 'epoch': 3.02}
{'loss': 6.2114, 'grad_norm': 2.5455992221832275, 'learning_rate': 0.0004183748226688418, 'epoch': 3.02}
{'loss': 6.1609, 'grad_norm': 2.977933406829834, 'learning_rate': 0.0004183422630146288, 'epoch': 3.02}
{'loss': 6.1838, 'grad_norm': 3.022583484649658, 'learning_rate': 0.00041830969830738057, 'epoch': 3.02}
{'loss': 6.1713, 'grad_norm': 2.448716402053833, 'learning_rate': 0.000418277128548245, 'epoch': 3.02}
{'loss': 6.1842, 'grad_norm': 2.6034789085388184, 'learning_rate': 0.0004182445537383701, 'epoch': 3.02}
{'loss': 6.188, 'grad_norm': 2.7396185398101807, 'learning_rate': 0.00041821197387890437, 'epoch': 3.02}
{'loss': 6.2664, 'grad_norm': 2.8325512409210205, 'learning_rate': 0.0004181793889709963, 'epoch': 3.02}
{'loss': 6.1804, 'grad_norm': 2.418053150177002, 'learning_rate': 0.0004181467990157944, 'epoch': 3.02}
{'loss': 6.1725, 'grad_norm': 2.7874433994293213, 'learning_rate': 0.00041811420401444756, 'epoch': 3.02}
{'loss': 6.2885, 'grad_norm': 2.9846391677856445, 'learning_rate': 0.00041808160396810486, 'epoch': 3.02}
{'loss': 6.3212, 'grad_norm': 2.5005574226379395, 'learning_rate': 0.0004180489988779154, 'epoch': 3.02}
{'loss': 6.2375, 'grad_norm': 2.7710695266723633, 'learning_rate': 0.00041801638874502874, 'epoch': 3.02}
{'loss': 6.2551, 'grad_norm': 2.8809878826141357, 'learning_rate': 0.0004179837735705944, 'epoch': 3.02}
{'loss': 6.2613, 'grad_norm': 2.7689719200134277, 'learning_rate': 0.00041795115335576186, 'epoch': 3.02}
{'loss': 6.1115, 'grad_norm': 2.8037383556365967, 'learning_rate': 0.00041791852810168134, 'epoch': 3.02}
{'loss': 6.1445, 'grad_norm': 2.8409626483917236, 'learning_rate': 0.0004178858978095028, 'epoch': 3.03}
{'loss': 6.1468, 'grad_norm': 2.759237289428711, 'learning_rate': 0.0004178532624803765, 'epoch': 3.03}
{'loss': 6.1848, 'grad_norm': 3.2228896617889404, 'learning_rate': 0.00041782062211545296, 'epoch': 3.03}
{'loss': 6.2365, 'grad_norm': 2.810311794281006, 'learning_rate': 0.0004177879767158827, 'epoch': 3.03}
{'loss': 6.16, 'grad_norm': 2.6888041496276855, 'learning_rate': 0.00041775532628281664, 'epoch': 3.03}
{'loss': 6.2591, 'grad_norm': 2.865659236907959, 'learning_rate': 0.0004177226708174056, 'epoch': 3.03}
{'loss': 6.1916, 'grad_norm': 2.6347436904907227, 'learning_rate': 0.0004176900103208008, 'epoch': 3.03}
{'loss': 6.1847, 'grad_norm': 3.029005527496338, 'learning_rate': 0.0004176573447941537, 'epoch': 3.03}
{'loss': 6.1506, 'grad_norm': 2.922588586807251, 'learning_rate': 0.00041762467423861574, 'epoch': 3.03}
{'loss': 6.2167, 'grad_norm': 2.4866089820861816, 'learning_rate': 0.00041759199865533847, 'epoch': 3.03}
{'loss': 6.2072, 'grad_norm': 2.9007811546325684, 'learning_rate': 0.0004175593180454739, 'epoch': 3.03}
{'loss': 6.2172, 'grad_norm': 2.5549445152282715, 'learning_rate': 0.000417526632410174, 'epoch': 3.03}
{'loss': 6.2221, 'grad_norm': 3.688319206237793, 'learning_rate': 0.0004174939417505911, 'epoch': 3.03}
{'loss': 6.191, 'grad_norm': 2.5954341888427734, 'learning_rate': 0.00041746124606787744, 'epoch': 3.03}
{'loss': 6.141, 'grad_norm': 3.0059776306152344, 'learning_rate': 0.0004174285453631856, 'epoch': 3.03}
{'loss': 6.2307, 'grad_norm': 2.883265256881714, 'learning_rate': 0.0004173958396376685, 'epoch': 3.03}
{'loss': 6.158, 'grad_norm': 2.8442540168762207, 'learning_rate': 0.000417363128892479, 'epoch': 3.03}
{'loss': 6.229, 'grad_norm': 2.5446689128875732, 'learning_rate': 0.00041733041312877006, 'epoch': 3.04}
{'loss': 6.2066, 'grad_norm': 2.717266798019409, 'learning_rate': 0.0004172976923476952, 'epoch': 3.04}
{'loss': 6.1037, 'grad_norm': 2.8115954399108887, 'learning_rate': 0.00041726496655040767, 'epoch': 3.04}
{'loss': 6.1821, 'grad_norm': 2.665511131286621, 'learning_rate': 0.00041723223573806125, 'epoch': 3.04}
{'loss': 6.2315, 'grad_norm': 2.809941053390503, 'learning_rate': 0.0004171994999118096, 'epoch': 3.04}
{'loss': 6.2231, 'grad_norm': 2.395670175552368, 'learning_rate': 0.00041716675907280685, 'epoch': 3.04}
{'loss': 6.0933, 'grad_norm': 3.3050661087036133, 'learning_rate': 0.000417134013222207, 'epoch': 3.04}
{'loss': 6.1925, 'grad_norm': 3.086602210998535, 'learning_rate': 0.00041710126236116466, 'epoch': 3.04}
{'loss': 6.1528, 'grad_norm': 2.6964328289031982, 'learning_rate': 0.0004170685064908341, 'epoch': 3.04}
{'loss': 6.1501, 'grad_norm': 2.530752658843994, 'learning_rate': 0.00041703574561237014, 'epoch': 3.04}
{'loss': 6.129, 'grad_norm': 2.7196438312530518, 'learning_rate': 0.0004170029797269276, 'epoch': 3.04}
{'loss': 6.1908, 'grad_norm': 3.0988831520080566, 'learning_rate': 0.0004169702088356615, 'epoch': 3.04}
{'loss': 6.2124, 'grad_norm': 2.6225814819335938, 'learning_rate': 0.0004169374329397272, 'epoch': 3.04}
{'loss': 6.2862, 'grad_norm': 2.715322494506836, 'learning_rate': 0.0004169046520402799, 'epoch': 3.04}
{'loss': 6.1439, 'grad_norm': 2.6616270542144775, 'learning_rate': 0.0004168718661384753, 'epoch': 3.04}
{'loss': 6.1453, 'grad_norm': 2.7642135620117188, 'learning_rate': 0.00041683907523546923, 'epoch': 3.04}
{'loss': 6.2045, 'grad_norm': 2.910226821899414, 'learning_rate': 0.0004168062793324174, 'epoch': 3.04}
{'loss': 6.2171, 'grad_norm': 2.6376044750213623, 'learning_rate': 0.0004167734784304762, 'epoch': 3.05}
{'loss': 6.2024, 'grad_norm': 3.0007381439208984, 'learning_rate': 0.0004167406725308017, 'epoch': 3.05}
{'loss': 6.1161, 'grad_norm': 2.837663412094116, 'learning_rate': 0.0004167078616345503, 'epoch': 3.05}
{'loss': 6.2532, 'grad_norm': 2.9698147773742676, 'learning_rate': 0.0004166750457428789, 'epoch': 3.05}
{'loss': 6.1892, 'grad_norm': 2.560992479324341, 'learning_rate': 0.0004166422248569441, 'epoch': 3.05}
{'loss': 6.0988, 'grad_norm': 2.7424473762512207, 'learning_rate': 0.00041660939897790293, 'epoch': 3.05}
{'loss': 6.1609, 'grad_norm': 2.976525068283081, 'learning_rate': 0.0004165765681069126, 'epoch': 3.05}
{'loss': 6.1286, 'grad_norm': 3.0891735553741455, 'learning_rate': 0.0004165437322451304, 'epoch': 3.05}
{'loss': 6.1718, 'grad_norm': 2.640375852584839, 'learning_rate': 0.00041651089139371387, 'epoch': 3.05}
{'loss': 6.1352, 'grad_norm': 2.500206232070923, 'learning_rate': 0.0004164780455538207, 'epoch': 3.05}
{'loss': 6.1005, 'grad_norm': 2.6648097038269043, 'learning_rate': 0.00041644519472660874, 'epoch': 3.05}
{'loss': 6.2293, 'grad_norm': 2.702617645263672, 'learning_rate': 0.00041641233891323603, 'epoch': 3.05}
{'loss': 6.1552, 'grad_norm': 2.857410192489624, 'learning_rate': 0.00041637947811486083, 'epoch': 3.05}
{'loss': 6.117, 'grad_norm': 3.3166165351867676, 'learning_rate': 0.00041634661233264146, 'epoch': 3.05}
{'loss': 6.3035, 'grad_norm': 2.67433500289917, 'learning_rate': 0.00041631374156773655, 'epoch': 3.05}
{'loss': 6.2412, 'grad_norm': 3.334254741668701, 'learning_rate': 0.0004162808658213049, 'epoch': 3.05}
{'loss': 6.1863, 'grad_norm': 2.762171506881714, 'learning_rate': 0.0004162479850945052, 'epoch': 3.05}
{'loss': 6.2242, 'grad_norm': 2.568878412246704, 'learning_rate': 0.00041621509938849683, 'epoch': 3.06}
{'loss': 6.2214, 'grad_norm': 2.640629768371582, 'learning_rate': 0.00041618220870443895, 'epoch': 3.06}
{'loss': 6.215, 'grad_norm': 2.679932117462158, 'learning_rate': 0.00041614931304349097, 'epoch': 3.06}
{'loss': 6.2274, 'grad_norm': 2.5085060596466064, 'learning_rate': 0.0004161164124068125, 'epoch': 3.06}
{'loss': 6.1437, 'grad_norm': 2.6870999336242676, 'learning_rate': 0.00041608350679556345, 'epoch': 3.06}
{'loss': 6.3121, 'grad_norm': 2.9727628231048584, 'learning_rate': 0.00041605059621090357, 'epoch': 3.06}
{'loss': 6.178, 'grad_norm': 3.137847900390625, 'learning_rate': 0.00041601768065399326, 'epoch': 3.06}
{'loss': 6.1966, 'grad_norm': 3.0680441856384277, 'learning_rate': 0.00041598476012599274, 'epoch': 3.06}
{'loss': 6.2197, 'grad_norm': 2.757847785949707, 'learning_rate': 0.00041595183462806253, 'epoch': 3.06}
{'loss': 6.1994, 'grad_norm': 2.925261974334717, 'learning_rate': 0.00041591890416136317, 'epoch': 3.06}
{'loss': 6.1542, 'grad_norm': 2.350924491882324, 'learning_rate': 0.00041588596872705583, 'epoch': 3.06}
{'loss': 6.191, 'grad_norm': 2.6948819160461426, 'learning_rate': 0.0004158530283263011, 'epoch': 3.06}
{'loss': 6.2805, 'grad_norm': 2.6331987380981445, 'learning_rate': 0.00041582008296026053, 'epoch': 3.06}
{'loss': 6.1026, 'grad_norm': 3.2842605113983154, 'learning_rate': 0.00041578713263009536, 'epoch': 3.06}
{'loss': 6.269, 'grad_norm': 2.33213472366333, 'learning_rate': 0.00041575417733696716, 'epoch': 3.06}
{'loss': 6.2094, 'grad_norm': 2.5961084365844727, 'learning_rate': 0.0004157212170820377, 'epoch': 3.06}
{'loss': 6.1266, 'grad_norm': 5.516602516174316, 'learning_rate': 0.00041568825186646876, 'epoch': 3.06}
{'loss': 6.2391, 'grad_norm': 2.811065673828125, 'learning_rate': 0.0004156552816914225, 'epoch': 3.06}
{'loss': 6.1594, 'grad_norm': 2.7916371822357178, 'learning_rate': 0.0004156223065580611, 'epoch': 3.07}
{'loss': 6.1694, 'grad_norm': 2.719503164291382, 'learning_rate': 0.0004155893264675471, 'epoch': 3.07}
{'loss': 6.2525, 'grad_norm': 3.125985622406006, 'learning_rate': 0.000415556341421043, 'epoch': 3.07}
{'loss': 6.2327, 'grad_norm': 2.9127376079559326, 'learning_rate': 0.00041552335141971163, 'epoch': 3.07}
{'loss': 6.1242, 'grad_norm': 2.4555633068084717, 'learning_rate': 0.00041549035646471595, 'epoch': 3.07}
{'loss': 6.2183, 'grad_norm': 3.0223164558410645, 'learning_rate': 0.000415457356557219, 'epoch': 3.07}
{'loss': 6.2409, 'grad_norm': 3.0233981609344482, 'learning_rate': 0.0004154243516983842, 'epoch': 3.07}
{'loss': 6.2235, 'grad_norm': 2.7747561931610107, 'learning_rate': 0.00041539134188937486, 'epoch': 3.07}
{'loss': 6.1881, 'grad_norm': 2.5909461975097656, 'learning_rate': 0.0004153583271313547, 'epoch': 3.07}
{'loss': 6.2427, 'grad_norm': 2.6438708305358887, 'learning_rate': 0.00041532530742548765, 'epoch': 3.07}
{'loss': 6.1707, 'grad_norm': 3.054342746734619, 'learning_rate': 0.0004152922827729375, 'epoch': 3.07}
{'loss': 6.1178, 'grad_norm': 2.745016574859619, 'learning_rate': 0.0004152592531748687, 'epoch': 3.07}
{'loss': 6.1934, 'grad_norm': 3.1873321533203125, 'learning_rate': 0.0004152262186324453, 'epoch': 3.07}
{'eval_loss': 6.181960582733154, 'eval_runtime': 49.5718, 'eval_samples_per_second': 20.173, 'eval_steps_per_second': 5.043, 'epoch': 3.07}
{'loss': 6.1765, 'grad_norm': 2.8594202995300293, 'learning_rate': 0.000415193179146832, 'epoch': 3.07}
{'loss': 6.2395, 'grad_norm': 2.686769723892212, 'learning_rate': 0.00041516013471919335, 'epoch': 3.07}
{'loss': 6.2174, 'grad_norm': 2.464916706085205, 'learning_rate': 0.0004151270853506944, 'epoch': 3.07}
{'loss': 6.2535, 'grad_norm': 2.3464605808258057, 'learning_rate': 0.0004150940310425, 'epoch': 3.07}
{'loss': 6.1757, 'grad_norm': 2.7612767219543457, 'learning_rate': 0.00041506097179577555, 'epoch': 3.08}
{'loss': 6.2185, 'grad_norm': 2.5385706424713135, 'learning_rate': 0.00041502790761168627, 'epoch': 3.08}
{'loss': 6.1342, 'grad_norm': 2.764362096786499, 'learning_rate': 0.0004149948384913979, 'epoch': 3.08}
{'loss': 6.2219, 'grad_norm': 2.843280553817749, 'learning_rate': 0.000414961764436076, 'epoch': 3.08}
{'loss': 6.1385, 'grad_norm': 2.454083204269409, 'learning_rate': 0.0004149286854468866, 'epoch': 3.08}
{'loss': 6.2123, 'grad_norm': 3.0423996448516846, 'learning_rate': 0.0004148956015249957, 'epoch': 3.08}
{'loss': 6.1758, 'grad_norm': 3.014763116836548, 'learning_rate': 0.0004148625126715697, 'epoch': 3.08}
{'loss': 6.2642, 'grad_norm': 2.828848361968994, 'learning_rate': 0.00041482941888777497, 'epoch': 3.08}
{'loss': 6.194, 'grad_norm': 2.601701259613037, 'learning_rate': 0.00041479632017477796, 'epoch': 3.08}
{'loss': 6.227, 'grad_norm': 3.1252024173736572, 'learning_rate': 0.0004147632165337456, 'epoch': 3.08}
{'loss': 6.1551, 'grad_norm': 2.839294195175171, 'learning_rate': 0.00041473010796584485, 'epoch': 3.08}
{'loss': 6.1197, 'grad_norm': 2.939950704574585, 'learning_rate': 0.0004146969944722428, 'epoch': 3.08}
{'loss': 6.2046, 'grad_norm': 2.6287271976470947, 'learning_rate': 0.00041466387605410676, 'epoch': 3.08}
{'loss': 6.2315, 'grad_norm': 2.796356678009033, 'learning_rate': 0.00041463075271260425, 'epoch': 3.08}
{'loss': 6.1933, 'grad_norm': 2.9067399501800537, 'learning_rate': 0.00041459762444890285, 'epoch': 3.08}
{'loss': 6.1641, 'grad_norm': 2.7305209636688232, 'learning_rate': 0.00041456449126417037, 'epoch': 3.08}
{'loss': 6.1876, 'grad_norm': 3.016129732131958, 'learning_rate': 0.00041453135315957487, 'epoch': 3.08}
{'loss': 6.2163, 'grad_norm': 2.976411819458008, 'learning_rate': 0.0004144982101362845, 'epoch': 3.09}
{'loss': 6.2262, 'grad_norm': 2.840017080307007, 'learning_rate': 0.00041446506219546756, 'epoch': 3.09}
{'loss': 6.2274, 'grad_norm': 2.9916136264801025, 'learning_rate': 0.0004144319093382926, 'epoch': 3.09}
{'loss': 6.1945, 'grad_norm': 2.9173076152801514, 'learning_rate': 0.0004143987515659284, 'epoch': 3.09}
{'loss': 6.1919, 'grad_norm': 2.5696358680725098, 'learning_rate': 0.00041436558887954363, 'epoch': 3.09}
{'loss': 6.2218, 'grad_norm': 2.762702465057373, 'learning_rate': 0.00041433242128030746, 'epoch': 3.09}
{'loss': 6.2678, 'grad_norm': 2.9093267917633057, 'learning_rate': 0.00041429924876938907, 'epoch': 3.09}
{'loss': 6.1585, 'grad_norm': 2.854947805404663, 'learning_rate': 0.00041426607134795786, 'epoch': 3.09}
{'loss': 6.2154, 'grad_norm': 2.8270750045776367, 'learning_rate': 0.0004142328890171834, 'epoch': 3.09}
{'loss': 6.3201, 'grad_norm': 2.9061996936798096, 'learning_rate': 0.00041419970177823526, 'epoch': 3.09}
{'loss': 6.15, 'grad_norm': 2.807617664337158, 'learning_rate': 0.0004141665096322835, 'epoch': 3.09}
{'loss': 6.2367, 'grad_norm': 2.735032081604004, 'learning_rate': 0.0004141333125804982, 'epoch': 3.09}
{'loss': 6.1328, 'grad_norm': 3.127192497253418, 'learning_rate': 0.0004141001106240495, 'epoch': 3.09}
{'loss': 6.2879, 'grad_norm': 2.8468432426452637, 'learning_rate': 0.0004140669037641079, 'epoch': 3.09}
{'loss': 6.1206, 'grad_norm': 2.7885138988494873, 'learning_rate': 0.0004140336920018441, 'epoch': 3.09}
{'loss': 6.1612, 'grad_norm': 2.8300628662109375, 'learning_rate': 0.00041400047533842865, 'epoch': 3.09}
{'loss': 6.2736, 'grad_norm': 2.9509289264678955, 'learning_rate': 0.0004139672537750326, 'epoch': 3.09}
{'loss': 6.2493, 'grad_norm': 2.921664237976074, 'learning_rate': 0.00041393402731282705, 'epoch': 3.1}
{'loss': 6.1934, 'grad_norm': 2.8369290828704834, 'learning_rate': 0.00041390079595298324, 'epoch': 3.1}
{'loss': 6.1972, 'grad_norm': 2.8513214588165283, 'learning_rate': 0.0004138675596966727, 'epoch': 3.1}
{'loss': 6.2754, 'grad_norm': 2.7552332878112793, 'learning_rate': 0.000413834318545067, 'epoch': 3.1}
{'loss': 6.2686, 'grad_norm': 2.4559760093688965, 'learning_rate': 0.0004138010724993379, 'epoch': 3.1}
{'loss': 6.2782, 'grad_norm': 2.995943546295166, 'learning_rate': 0.0004137678215606575, 'epoch': 3.1}
{'loss': 6.2564, 'grad_norm': 2.6136863231658936, 'learning_rate': 0.00041373456573019795, 'epoch': 3.1}
